name;essround;edition;proddate;idno;cntry;dweight;pweight;polintr;psppsgva;psppipla;trstprl;trstplt;trstprt;vote;pbldmna;clsprty;gndr;agea;edulvlb;hinctnta;prob;stratum;psu
ESS11e01;11;10;20062024;54886;AT;842804;33091453;3;3;3;8;8;7;1;2;1;2;34;610;5;81366964;4;354
ESS11e01;11;10;20062024;54929;AT;41370142;33091453;2;2;3;7;9;8;1;2;1;1;44;610;7;16576303;108;318
ESS11e01;11;10;20062024;54936;AT;3849096;33091453;2;3;3;6;5;6;1;2;1;1;37;423;5;17816237;102;301
ESS11e01;11;10;20062024;54937;AT;53681755;33091453;2;2;2;7;5;5;1;2;1;1;24;322;2;1277462;59;90
ESS11e01;11;10;20062024;54957;AT;40374362;33091453;2;2;2;4;5;4;1;2;1;2;76;113;7;16985136;22;425
ESS11e01;11;10;20062024;54962;AT;9332868;33091453;2;3;2;4;3;3;1;2;2;1;69;322;5;7347838;71;154
ESS11e01;11;10;20062024;55001;AT;45688316;33091453;2;2;3;3;3;3;1;2;2;1;82;212;2;15009616;3;346
ESS11e01;11;10;20062024;55024;AT;96694636;33091453;2;3;4;9;10;9;1;2;1;2;64;322;6;7092059;61;104
ESS11e01;11;10;20062024;55046;AT;18296943;33091453;3;1;1;3;4;5;1;2;1;2;25;212;2;37479706;69;131
ESS11e01;11;10;20062024;55057;AT;47420582;33091453;2;2;4;5;3;5;1;2;2;2;60;322;1;14461316;39;11
ESS11e01;11;10;20062024;55093;AT;23396924;33091453;3;3;3;8;6;6;3;1;2;2;31;322;5;2931001;44;481
ESS11e01;11;10;20062024;55120;AT;13094236;33091453;2;3;3;7;7;7;1;2;1;1;44;620;6;52371447;105;313
ESS11e01;11;10;20062024;55127;AT;68042654;33091453;2;4;4;10;10;10;1;1;1;2;52;423;3;10078443;2;569
ESS11e01;11;10;20062024;55129;AT;11121229;33091453;2;3;3;5;3;3;1;2;1;2;75;322;6;6166262;101;291
ESS11e01;11;10;20062024;55158;AT;10736351;33091453;2;4;4;10;10;10;1;2;1;1;20;313;3;638731;59;92
ESS11e01;11;10;20062024;55197;AT;19338928;33091453;3;2;2;6;4;3;1;2;2;2;41;423;8;35460293;61;102
ESS11e01;11;10;20062024;55248;AT;40374362;33091453;3;2;2;3;5;5;2;2;2;2;58;322;2;16985136;22;426
ESS11e01;11;10;20062024;55261;AT;6494272;33091453;2;2;1;4;5;5;2;2;2;1;72;322;4;10559522;10;390
ESS11e01;11;10;20062024;55270;AT;7366085;33091453;1;2;3;4;2;3;1;2;1;2;24;423;1;9309749;21;599
ESS11e01;11;10;20062024;55271;AT;83893704;33091453;2;4;4;6;4;3;1;2;1;2;46;322;7;81742014;76;170
ESS11e01;11;10;20062024;55274;AT;69352174;33091453;4;1;1;4;2;2;2;2;2;2;22;322;2;988814;35;761
ESS11e01;11;10;20062024;55301;AT;69250387;33091453;3;3;2;6;3;3;1;1;2;2;20;313;2;9902675;33;447
ESS11e01;11;10;20062024;55343;AT;55908823;33091453;4;2;1;3;0;0;1;2;2;2;24;322;2;12265758;49;47
ESS11e01;11;10;20062024;55366;AT;43594596;33091453;3;4;3;2;5;4;1;2;2;2;34;422;7;15730483;109;322
ESS11e01;11;10;20062024;55370;AT;11121229;33091453;2;3;3;4;2;2;1;2;1;2;72;322;6;6166262;101;282
ESS11e01;11;10;20062024;55421;AT;11181765;33091453;1;3;3;6;5;6;1;2;1;1;89;322;4;61328785;49;48
ESS11e01;11;10;20062024;55451;AT;65483123;33091453;1;2;1;9;5;4;1;2;1;2;77;423;3;10472379;36;801
ESS11e01;11;10;20062024;55457;AT;4991056;33091453;2;1;1;6;1;1;1;2;1;2;90;322;3;13739859;48;40
ESS11e01;11;10;20062024;55483;AT;9025512;33091453;4;3;2;3;0;0;2;2;2;2;26;322;2;75980625;98;256
ESS11e01;11;10;20062024;55504;AT;98635733;33091453;4;2;2;9;9;8;1;2;2;2;40;322;6;6952491;57;79
ESS11e01;11;10;20062024;55527;AT;71400285;33091453;4;3;2;2;2;2;3;2;2;2;28;710;5;96045004;27;638
ESS11e01;11;10;20062024;55547;AT;4073112;33091453;3;2;2;5;4;2;1;2;2;2;64;313;5;16836366;38;2
ESS11e01;11;10;20062024;55551;AT;14504194;33091453;3;2;2;6;5;3;1;2;2;2;49;322;7;47280395;61;101
ESS11e01;11;10;20062024;55553;AT;9025512;33091453;4;3;3;6;3;3;2;2;2;2;30;322;8;75980625;98;258
ESS11e01;11;10;20062024;55555;AT;50232214;33091453;2;1;4;7;3;3;1;2;1;1;61;322;5;13651878;8;377
ESS11e01;11;10;20062024;55600;AT;9245242;33091453;3;3;2;6;4;4;1;2;2;2;53;423;7;7417481;86;204
ESS11e01;11;10;20062024;55626;AT;17134386;33091453;3;1;1;3;1;1;1;2;1;2;30;322;3;4002268;47;36
ESS11e01;11;10;20062024;55650;AT;6670056;33091453;2;3;2;4;3;3;1;2;2;2;76;423;3;10281234;28;661
ESS11e01;11;10;20062024;55716;AT;5403178;33091453;3;3;3;7;7;3;1;2;1;1;29;322;2;12691865;58;81
ESS11e01;11;10;20062024;55726;AT;48490664;33091453;3;1;1;3;5;5;1;2;1;2;72;322;9;14142188;113;340
ESS11e01;11;10;20062024;55741;AT;41601872;33091453;1;2;2;1;1;0;1;2;1;1;58;322;4;16483971;94;238
ESS11e01;11;10;20062024;55758;AT;96589863;33091453;3;3;2;1;0;0;1;2;1;2;63;212;7;7099752;17;412
ESS11e01;11;10;20062024;55813;AT;11547288;33091453;3;3;3;5;5;5;3;2;2;1;18;322;7;5938746;102;301
ESS11e01;11;10;20062024;55858;AT;19317974;33091453;3;1;1;0;0;0;1;2;2;2;59;322;10;35498757;17;410
ESS11e01;11;10;20062024;55919;AT;8146224;33091453;1;1;1;5;2;2;1;2;2;1;57;322;4;8418183;38;7
ESS11e01;11;10;20062024;55952;AT;13796715;33091453;3;2;2;5;3;2;1;2;2;2;47;313;5;4970488;67;119
ESS11e01;11;10;20062024;55963;AT;39378572;33091453;2;3;3;5;3;3;1;2;1;2;60;322;2;1741465;88;224
ESS11e01;11;10;20062024;56061;AT;7798974;33091453;1;3;2;9;6;6;3;2;1;1;72;520;3;87930035;44;473
ESS11e01;11;10;20062024;56076;AT;12197962;33091453;4;2;1;7;5;5;1;2;1;2;42;313;7;5621956;69;134
ESS11e01;11;10;20062024;56094;AT;8656501;33091453;3;2;2;0;0;0;2;2;2;1;76;212;3;7921954;99;263
ESS11e01;11;10;20062024;56109;AT;20319188;33091453;2;2;3;3;1;1;1;2;2;1;54;800;10;33749582;64;109
ESS11e01;11;10;20062024;56133;AT;5487113;33091453;3;2;2;5;5;3;1;2;2;2;65;322;4;12497721;42;24
ESS11e01;11;10;20062024;56141;AT;9658987;33091453;2;3;3;4;6;6;1;2;1;2;71;212;2;70997514;17;409
ESS11e01;11;10;20062024;56159;AT;581818;33091453;2;2;1;7;6;7;1;2;1;1;43;520;9;11786573;5;362
ESS11e01;11;10;20062024;56183;AT;8841213;33091453;2;1;1;3;5;5;1;2;2;1;56;322;6;77564473;60;97
ESS11e01;11;10;20062024;56209;AT;51291066;33091453;3;2;2;3;2;2;1;2;2;2;64;212;1;13370048;55;67
ESS11e01;11;10;20062024;56218;AT;14718211;33091453;3;1;2;1;2;2;1;2;2;1;48;313;6;46592896;92;233
ESS11e01;11;10;20062024;56237;AT;11479118;33091453;3;2;2;4;4;3;1;2;2;2;70;322;7;59740135;43;27
ESS11e01;11;10;20062024;56273;AT;41018695;33091453;1;3;3;5;2;2;1;1;1;2;22;313;1;1671833;79;182
ESS11e01;11;10;20062024;56289;AT;49630266;33091453;2;3;2;5;5;5;1;2;1;1;60;610;10;13817456;7;374
ESS11e01;11;10;20062024;56321;AT;1483479;33091453;2;2;2;4;1;1;1;2;2;2;73;322;6;46226743;29;675
ESS11e01;11;10;20062024;56326;AT;53514904;33091453;3;2;2;3;2;2;1;2;1;1;27;322;3;12814449;56;74
ESS11e01;11;10;20062024;56343;AT;1483479;33091453;1;1;1;2;0;0;1;2;2;1;82;322;6;46226743;29;681
ESS11e01;11;10;20062024;56379;AT;6465898;33091453;3;2;2;7;5;5;1;2;1;2;60;212;2;1060586;37;823
ESS11e01;11;10;20062024;56388;AT;2619325;33091453;2;2;2;6;2;2;1;1;2;1;51;423;9;26180947;36;822
ESS11e01;11;10;20062024;56459;AT;1298437;33091453;3;3;2;0;2;2;2;2;2;2;57;322;7;52814576;16;405
ESS11e01;11;10;20062024;56480;AT;6465898;33091453;2;3;4;9;10;8;1;2;1;2;84;322;2;1060586;37;845
ESS11e01;11;10;20062024;56496;AT;46410987;33091453;4;1;1;2;1;1;2;2;2;1;58;322;7;147759;18;416
ESS11e01;11;10;20062024;56505;AT;11181765;33091453;3;2;2;4;1;3;1;2;1;1;79;322;5;61328785;49;48
ESS11e01;11;10;20062024;56533;AT;19045191;33091453;3;3;3;6;2;2;1;2;2;1;43;322;8;360072;114;342
ESS11e01;11;10;20062024;56559;AT;8656501;33091453;3;4;4;10;10;10;3;2;2;2;39;113;3;7921954;99;260
ESS11e01;11;10;20062024;56567;AT;76981914;33091453;2;3;3;6;5;5;1;2;1;1;39;322;7;8908119;102;300
ESS11e01;11;10;20062024;56583;AT;5129107;33091453;2;3;3;7;5;6;1;2;1;2;75;610;4;13370047;55;65
ESS11e01;11;10;20062024;56584;AT;9137663;33091453;2;3;3;4;4;4;2;2;2;1;67;212;5;7504808;3;347
ESS11e01;11;10;20062024;56615;AT;23410053;33091453;2;3;3;7;5;5;1;2;1;1;33;322;6;2929357;63;510
ESS11e01;11;10;20062024;56637;AT;43240285;33091453;4;2;2;0;0;0;2;2;2;1;51;322;1;15859379;97;253
ESS11e01;11;10;20062024;56667;AT;6854701;33091453;3;1;1;8;3;3;1;2;2;1;47;720;3;10004288;12;595
ESS11e01;11;10;20062024;56678;AT;9669464;33091453;4;1;1;0;0;0;2;2;2;2;74;322;7;70920587;61;105
ESS11e01;11;10;20062024;56693;AT;16459624;33091453;3;1;1;1;0;0;3;2;2;2;46;322;5;4166341;51;54
ESS11e01;11;10;20062024;56730;AT;21420085;33091453;4;1;1;5;2;2;3;2;1;2;55;322;5;32015002;27;629
ESS11e01;11;10;20062024;56746;AT;69352174;33091453;1;3;3;6;3;3;1;2;1;1;57;322;4;988814;35;759
ESS11e01;11;10;20062024;56769;AT;43501446;33091453;3;2;2;7;3;3;1;2;2;2;84;322;3;15764167;103;304
ESS11e01;11;10;20062024;56796;AT;27036247;33091453;2;1;2;0;2;4;2;2;2;1;74;322;4;2536462;16;402
ESS11e01;11;10;20062024;56805;AT;83203745;33091453;2;3;3;5;3;3;2;2;2;1;67;322;4;82419853;94;245
ESS11e01;11;10;20062024;56846;AT;10814499;33091453;4;2;2;2;2;2;1;2;2;1;60;322;7;6341155;16;402
ESS11e01;11;10;20062024;56849;AT;11535693;33091453;2;3;3;3;1;2;1;2;2;1;61;322;4;5944714;50;49
ESS11e01;11;10;20062024;56854;AT;1073635;33091453;3;2;2;6;5;5;1;2;1;2;71;720;8;63873106;59;95
ESS11e01;11;10;20062024;56866;AT;26969385;33091453;2;3;2;3;4;4;1;2;1;1;31;213;2;25427502;106;541
ESS11e01;11;10;20062024;56870;AT;13096625;33091453;3;1;1;3;1;1;1;1;1;2;33;322;3;52361895;36;808
ESS11e01;11;10;20062024;56882;AT;13870435;33091453;3;2;3;7;4;3;1;1;2;1;30;322;4;494407;35;784
ESS11e01;11;10;20062024;56928;AT;48294935;33091453;2;3;3;1;1;1;2;1;2;1;42;610;7;14199503;17;411
ESS11e01;11;10;20062024;56929;AT;6996222;33091453;2;2;1;5;4;2;1;1;2;2;72;322;2;980192;34;740
ESS11e01;11;10;20062024;56930;AT;45549974;33091453;3;3;3;7;5;5;1;2;2;2;56;322;3;15055202;93;237
ESS11e01;11;10;20062024;56942;AT;7366085;33091453;3;2;2;5;3;3;1;2;1;2;48;423;3;9309749;21;611
ESS11e01;11;10;20062024;56949;AT;60989815;33091453;4;1;2;7;5;3;1;2;1;2;29;322;1;11243911;69;130
ESS11e01;11;10;20062024;56977;AT;45549974;33091453;1;2;2;1;1;1;1;2;1;1;52;322;2;15055202;93;235
ESS11e01;11;10;20062024;56984;AT;535149;33091453;3;2;2;2;2;2;1;2;2;2;37;322;2;12814451;56;70
ESS11e01;11;10;20062024;56993;AT;4991056;33091453;1;3;3;6;5;6;1;2;1;1;62;322;3;13739859;48;43
ESS11e01;11;10;20062024;57012;AT;43954623;33091453;1;2;2;3;3;4;1;2;1;1;67;313;3;15601637;15;400
ESS11e01;11;10;20062024;57017;AT;55606145;33091453;2;3;3;7;6;6;2;2;1;2;90;212;2;12332523;101;280
ESS11e01;11;10;20062024;57035;AT;581818;33091453;2;2;2;6;5;4;1;2;2;1;45;620;5;11786573;5;361
ESS11e01;11;10;20062024;57050;AT;16292447;33091453;3;2;2;3;3;2;1;2;1;2;52;313;10;4209092;38;3
ESS11e01;11;10;20062024;57090;AT;13094236;33091453;3;3;3;7;5;5;2;2;2;2;33;313;7;52371447;105;314
ESS11e01;11;10;20062024;57166;AT;55908823;33091453;1;3;4;7;7;7;1;2;1;2;71;720;3;12265758;49;46
ESS11e01;11;10;20062024;57169;AT;22958236;33091453;2;3;3;6;3;2;1;2;2;1;43;610;9;29870067;43;27
ESS11e01;11;10;20062024;57182;AT;2161271;33091453;2;3;3;6;5;6;1;2;2;1;38;322;7;31729662;58;86
ESS11e01;11;10;20062024;57232;AT;16681842;33091453;4;3;3;3;5;4;2;2;2;1;34;322;6;41108413;101;296
ESS11e01;11;10;20062024;57251;AT;90939933;33091453;3;1;2;6;3;2;1;2;2;1;66;720;9;7540846;83;198
ESS11e01;11;10;20062024;57285;AT;99414355;33091453;3;1;2;3;1;1;1;2;2;2;56;322;4;68980386;84;520
ESS11e01;11;10;20062024;57334;AT;20988665;33091453;3;1;1;3;2;1;2;2;1;2;28;322;6;3267307;34;749
ESS11e01;11;10;20062024;57348;AT;43594596;33091453;3;2;3;1;4;5;1;2;2;2;49;322;6;15730483;109;329
ESS11e01;11;10;20062024;57360;AT;18199416;33091453;2;3;3;6;4;2;1;2;2;1;48;423;8;37680552;62;106
ESS11e01;11;10;20062024;57365;AT;60989803;33091453;1;2;2;8;5;4;1;2;1;1;75;322;5;11243913;69;141
ESS11e01;11;10;20062024;57367;AT;19283032;33091453;3;2;2;4;4;3;1;2;2;1;49;322;7;35563082;41;20
ESS11e01;11;10;20062024;57387;AT;919781;33091453;3;2;3;0;3;5;1;2;1;1;57;322;6;74557314;67;120
ESS11e01;11;10;20062024;57390;AT;5403178;33091453;3;2;2;5;3;3;1;2;2;1;23;322;2;12691865;58;87
ESS11e01;11;10;20062024;57396;AT;4820758;33091453;3;2;2;6;4;2;1;2;2;2;69;422;6;14225233;41;20
ESS11e01;11;10;20062024;57400;AT;6494271;33091453;2;1;3;3;4;4;1;2;2;2;77;322;4;10559523;10;389
ESS11e01;11;10;20062024;57412;AT;49317867;33091453;3;3;3;7;8;8;1;2;1;1;79;322;3;13904982;57;79
ESS11e01;11;10;20062024;57417;AT;1839562;33091453;3;2;3;5;4;2;1;2;2;1;42;423;7;37278657;67;119
ESS11e01;11;10;20062024;57476;AT;10828215;33091453;3;2;2;3;1;1;1;2;1;1;73;212;2;6333122;53;59
ESS11e01;11;10;20062024;57492;AT;14293895;33091453;4;1;1;8;8;7;1;2;1;2;32;212;3;4797601;52;56
ESS11e01;11;10;20062024;57498;AT;11636361;33091453;2;3;3;0;0;0;1;2;1;1;80;212;5;5893286;5;357
ESS11e01;11;10;20062024;57509;AT;7803352;33091453;3;3;2;7;2;2;3;2;2;2;62;113;2;87880704;63;504
ESS11e01;11;10;20062024;57522;AT;15571986;33091453;1;2;3;4;4;4;1;1;1;1;68;322;6;44038313;64;110
ESS11e01;11;10;20062024;57554;AT;1448848;33091453;2;3;3;5;2;1;1;2;2;1;49;710;8;47331676;17;415
ESS11e01;11;10;20062024;57589;AT;46543378;33091453;3;2;2;7;8;6;1;2;2;2;80;212;1;1473387;40;14
ESS11e01;11;10;20062024;57607;AT;10828215;33091453;1;1;1;2;0;0;1;1;2;1;43;720;9;6333122;53;60
ESS11e01;11;10;20062024;57640;AT;16793709;33091453;3;1;2;3;2;2;1;2;1;2;41;422;8;4083458;80;186
ESS11e01;11;10;20062024;57661;AT;1159529;33091453;3;3;3;7;4;2;2;2;2;2;55;322;7;591416;87;216
ESS11e01;11;10;20062024;57678;AT;19396266;33091453;3;4;3;4;0;0;2;2;2;1;34;423;8;3535547;113;338
ESS11e01;11;10;20062024;57682;AT;3775131;33091453;3;1;2;8;7;7;1;2;2;2;48;322;6;18165305;7;372
ESS11e01;11;10;20062024;57692;AT;12342038;33091453;2;2;2;5;2;2;1;2;2;1;58;423;10;55563275;89;226
ESS11e01;11;10;20062024;57726;AT;52560955;33091453;3;1;2;6;1;1;1;2;1;2;79;322;3;13047024;72;157
ESS11e01;11;10;20062024;57727;AT;30025322;33091453;2;2;2;6;5;5;2;1;2;1;24;423;9;22839523;31;716
ESS11e01;11;10;20062024;57737;AT;12197962;33091453;3;1;1;0;0;0;1;2;2;2;62;212;3;5621956;69;149
ESS11e01;11;10;20062024;57738;AT;65053284;33091453;1;4;3;10;8;8;1;2;1;2;83;322;4;10541574;54;494
ESS11e01;11;10;20062024;57773;AT;36139765;33091453;2;3;2;7;6;6;1;2;2;1;65;322;2;18975332;115;345
ESS11e01;11;10;20062024;57775;AT;53681755;33091453;3;2;2;5;3;3;1;2;1;2;51;322;3;1277462;59;92
ESS11e01;11;10;20062024;57784;AT;92821974;33091453;2;1;1;5;4;3;1;2;2;1;56;322;8;738795;18;417
ESS11e01;11;10;20062024;57918;AT;99821126;33091453;1;3;2;4;2;4;1;2;2;2;74;322;6;6869929;48;41
ESS11e01;11;10;20062024;57951;AT;4820758;33091453;3;2;2;4;3;2;1;2;2;2;69;322;3;14225233;41;17
ESS11e01;11;10;20062024;57978;AT;54072493;33091453;2;2;2;8;7;7;1;2;2;1;50;322;7;1268231;16;402
ESS11e01;11;10;20062024;57999;AT;87345386;33091453;3;2;2;8;3;3;1;2;2;2;53;610;7;7851177;100;272
ESS11e01;11;10;20062024;58013;AT;7438183;33091453;1;3;1;6;7;6;1;2;1;2;87;423;3;9219511;30;699
ESS11e01;11;10;20062024;58026;AT;87189186;33091453;2;3;3;4;3;4;1;2;2;1;77;322;3;78652427;109;327
ESS11e01;11;10;20062024;58066;AT;11813571;33091453;3;3;3;6;5;5;1;2;1;2;53;322;7;58048835;88;222
ESS11e01;11;10;20062024;58093;AT;9137663;33091453;2;2;2;6;5;5;2;2;1;2;75;212;4;7504808;3;352
ESS11e01;11;10;20062024;58127;AT;12219335;33091453;3;3;4;1;0;0;1;2;2;1;49;322;2;56121225;38;3
ESS11e01;11;10;20062024;58132;AT;13294271;33091453;2;3;2;8;7;7;1;1;1;1;26;423;7;51583425;77;175
ESS11e01;11;10;20062024;58149;AT;3912094;33091453;2;2;2;6;6;6;2;2;2;2;70;322;1;17529335;45;31
ESS11e01;11;10;20062024;58153;AT;88628477;33091453;4;1;1;4;0;0;2;2;2;2;43;322;1;7737514;77;173
ESS11e01;11;10;20062024;58177;AT;3849096;33091453;3;3;3;7;6;6;1;2;1;2;78;212;1;17816237;102;301
ESS11e01;11;10;20062024;58187;AT;20973427;33091453;4;4;4;9;9;9;1;2;2;1;41;212;8;32696806;76;168
ESS11e01;11;10;20062024;58226;AT;18490484;33091453;4;3;3;6;4;4;2;2;2;2;31;322;6;37087404;86;203
ESS11e01;11;10;20062024;58238;AT;55606145;33091453;2;4;4;8;7;6;1;2;1;1;86;720;7;12332523;101;282
ESS11e01;11;10;20062024;58262;AT;7698192;33091453;2;2;2;5;4;2;1;2;1;2;73;423;4;89081185;102;303
ESS11e01;11;10;20062024;58270;AT;5797645;33091453;4;1;2;2;3;3;3;2;2;2;37;322;3;1182832;87;213
ESS11e01;11;10;20062024;58293;AT;13870435;33091453;2;2;1;7;5;5;1;2;2;1;63;322;6;494407;35;771
ESS11e01;11;10;20062024;58310;AT;12718351;33091453;2;2;2;7;2;2;1;2;2;2;70;610;2;5391926;1;444
ESS11e01;11;10;20062024;58346;AT;12931796;33091453;1;2;2;9;3;5;1;2;1;1;63;720;8;530293;37;834
ESS11e01;11;10;20062024;58355;AT;13709402;33091453;1;2;2;5;0;0;1;2;1;1;68;322;6;5002144;12;581
ESS11e01;11;10;20062024;58369;AT;6098981;33091453;1;2;1;0;0;0;1;2;1;1;58;212;1;11243912;69;137
ESS11e01;11;10;20062024;58416;AT;19006141;33091453;2;1;1;0;2;3;1;2;2;2;51;322;8;36081183;91;229
ESS11e01;11;10;20062024;58417;AT;9137663;33091453;2;2;4;8;9;7;1;2;1;1;35;710;8;7504808;3;353
ESS11e01;11;10;20062024;58441;AT;9658987;33091453;3;1;2;5;5;2;2;2;2;2;76;212;5;70997514;17;414
ESS11e01;11;10;20062024;58444;AT;5264096;33091453;2;2;2;4;5;5;1;2;2;2;58;322;3;13027195;78;179
ESS11e01;11;10;20062024;58471;AT;10702981;33091453;4;2;2;4;3;3;2;2;2;2;29;322;5;64072246;56;74
ESS11e01;11;10;20062024;58476;AT;1159529;33091453;3;2;2;5;3;3;2;2;2;2;64;322;5;591416;87;214
ESS11e01;11;10;20062024;58486;AT;8885217;33091453;3;1;2;5;5;5;1;2;2;2;27;313;5;7718034;14;397
ESS11e01;11;10;20062024;58505;AT;43594593;33091453;3;4;4;7;7;7;2;2;2;2;78;212;2;15730485;109;327
ESS11e01;11;10;20062024;58510;AT;9025512;33091453;2;3;3;6;5;7;1;2;2;2;69;422;6;75980625;98;255
ESS11e01;11;10;20062024;58523;AT;14280057;33091453;3;2;2;6;4;4;3;2;2;2;41;313;9;48022502;27;639
ESS11e01;11;10;20062024;58551;AT;13096625;33091453;1;2;2;2;2;2;1;2;2;1;83;423;9;52361895;36;803
ESS11e01;11;10;20062024;58554;AT;19727145;33091453;2;3;3;6;5;3;1;2;2;1;49;322;8;3476246;57;77
ESS11e01;11;10;20062024;58587;AT;52560955;33091453;3;2;1;4;1;1;1;2;1;2;87;422;4;13047024;72;157
ESS11e01;11;10;20062024;58611;AT;19283032;33091453;2;3;3;4;3;2;1;2;2;1;48;423;7;35563082;41;17
ESS11e01;11;10;20062024;58690;AT;51291066;33091453;3;2;2;3;1;1;1;2;2;1;57;322;1;13370048;55;67
ESS11e01;11;10;20062024;58705;AT;41370142;33091453;2;2;2;5;1;1;1;2;2;2;64;322;2;16576303;108;320
ESS11e01;11;10;20062024;58708;AT;14462273;33091453;2;3;3;10;9;9;1;2;1;2;41;322;5;47417445;41;18
ESS11e01;11;10;20062024;58737;AT;14280057;33091453;2;2;2;7;4;1;1;2;1;2;67;720;6;48022502;27;641
ESS11e01;11;10;20062024;58757;AT;9863573;33091453;2;3;3;10;10;10;1;2;1;2;71;322;6;6952492;57;78
ESS11e01;11;10;20062024;58767;AT;1112123;33091453;3;3;4;5;5;5;2;2;2;2;29;322;8;6166261;101;279
ESS11e01;11;10;20062024;58790;AT;20564103;33091453;2;1;1;5;5;5;3;1;1;2;53;322;7;33347626;12;591
ESS11e01;11;10;20062024;58802;AT;9137663;33091453;1;1;2;2;0;0;1;2;2;1;76;322;4;7504808;3;352
ESS11e01;11;10;20062024;58854;AT;17296112;33091453;3;3;3;5;4;4;3;2;2;2;50;322;7;39648454;97;254
ESS11e01;11;10;20062024;58857;AT;8389371;33091453;3;2;3;1;0;0;1;2;2;2;55;322;4;8174201;76;167
ESS11e01;11;10;20062024;58858;AT;83968544;33091453;3;2;3;3;2;2;3;2;2;2;31;423;5;8166916;80;188
ESS11e01;11;10;20062024;58875;AT;9025512;33091453;2;3;3;6;6;5;1;2;2;1;74;322;3;75980625;98;255
ESS11e01;11;10;20062024;58916;AT;18395622;33091453;3;2;2;5;4;2;1;2;2;2;39;423;7;37278654;67;118
ESS11e01;11;10;20062024;58942;AT;15012661;33091453;1;3;3;5;5;5;1;2;2;2;64;423;8;45679047;31;711
ESS11e01;11;10;20062024;58982;AT;784857;33091453;2;2;3;6;5;5;1;2;2;2;65;212;7;873744;104;310
ESS11e01;11;10;20062024;59006;AT;21641252;33091453;2;3;4;6;6;7;3;2;2;1;47;322;5;31687817;99;267
ESS11e01;11;10;20062024;59010;AT;9245242;33091453;3;2;2;1;0;0;1;2;2;1;45;422;8;7417481;86;202
ESS11e01;11;10;20062024;59148;AT;13096625;33091453;2;3;3;4;5;2;1;2;1;2;40;423;7;52361895;36;787
ESS11e01;11;10;20062024;59166;AT;43281233;33091453;3;2;2;5;3;3;1;2;2;2;84;322;2;15844374;16;407
ESS11e01;11;10;20062024;59200;AT;9698133;33091453;1;3;3;6;0;2;1;2;1;1;59;322;9;7071094;113;338
ESS11e01;11;10;20062024;59224;AT;75063306;33091453;2;1;1;6;8;2;1;2;2;2;72;720;4;91358094;31;712
ESS11e01;11;10;20062024;59228;AT;421402;33091453;2;2;1;6;5;9;1;2;2;2;47;313;6;16273393;4;354
ESS11e01;11;10;20062024;59274;AT;9982112;33091453;2;2;2;6;3;4;2;2;2;2;55;322;7;68699295;48;39
ESS11e01;11;10;20062024;59287;AT;9099707;33091453;2;2;2;10;10;10;1;2;1;2;80;212;2;7536111;62;107
ESS11e01;11;10;20062024;59353;AT;89897954;33091453;1;2;2;4;3;3;1;1;2;1;21;313;2;762825;106;533
ESS11e01;11;10;20062024;59357;AT;47378042;33091453;1;3;3;6;6;6;1;2;1;1;67;710;6;14474301;24;432
ESS11e01;11;10;20062024;59402;AT;7798974;33091453;2;3;3;7;5;5;1;2;1;2;37;322;4;87930035;44;472
ESS11e01;11;10;20062024;59415;AT;1483479;33091453;2;4;3;7;4;4;1;2;1;1;30;720;8;46226743;29;683
ESS11e01;11;10;20062024;59417;AT;1021017;33091453;1;2;1;7;5;5;1;1;1;2;61;322;8;6716481;11;394
ESS11e01;11;10;20062024;59430;AT;7602457;33091453;3;2;2;2;1;2;1;2;1;2;62;212;5;90202957;91;230
ESS11e01;11;10;20062024;59434;AT;81628776;33091453;2;3;3;9;7;7;1;2;1;1;67;620;7;84010087;13;396
ESS11e01;11;10;20062024;59435;AT;18307328;33091453;2;3;2;5;5;4;1;2;1;2;88;610;9;37458446;74;515
ESS11e01;11;10;20062024;59448;AT;20092888;33091453;3;2;2;2;1;1;1;1;1;2;50;720;10;34129692;8;376
ESS11e01;11;10;20062024;59503;AT;10828215;33091453;2;2;3;3;3;2;1;2;1;1;70;800;6;6333122;53;59
ESS11e01;11;10;20062024;59591;AT;7366085;33091453;1;1;3;8;8;4;3;2;1;1;42;720;7;9309749;21;601
ESS11e01;11;10;20062024;59603;AT;10258213;33091453;3;2;2;5;4;2;1;2;2;2;54;322;8;6685024;55;68
ESS11e01;11;10;20062024;59605;AT;6465898;33091453;1;4;2;7;5;5;1;2;1;2;81;423;3;1060586;37;842
ESS11e01;11;10;20062024;59634;AT;20775113;33091453;3;3;3;4;3;3;1;2;2;2;49;520;6;33008918;33;450
ESS11e01;11;10;20062024;59646;AT;19338927;33091453;3;2;2;4;4;2;1;2;2;2;40;610;8;35460296;61;103
ESS11e01;11;10;20062024;59727;AT;1275407;33091453;2;3;2;2;2;4;1;2;1;2;38;322;5;53768256;6;371
ESS11e01;11;10;20062024;59741;AT;88628465;33091453;3;1;1;10;8;5;1;2;2;2;65;212;2;77375147;77;172
ESS11e01;11;10;20062024;59745;AT;45549968;33091453;3;3;3;7;4;4;2;2;2;2;54;322;3;15055203;93;236
ESS11e01;11;10;20062024;59754;AT;7366085;33091453;2;3;3;7;3;2;1;2;2;2;48;720;7;9309749;21;606
